ID_Transacao,Data_Processamento,Valor_Recebido
TRX-008142,2026-05-26,10780.84
TRX-008143,2026-06-13,13281.11
TRX-008144,2026-06-10,3657.75
TRX-008145,2026-06-04,1017.93
TRX-008146,2026-05-20,5444.89
TRX-008147,2026-06-16,1171.44
TRX-008148,2026-05-22,2227.48
TRX-008149,2026-06-10,1486.47
TRX-008150,2026-06-01,11888.78
TRX-008151,2026-06-13,2863.99
TRX-008152,2026-05-26,2747.38
TRX-008153,2026-05-31,13155.29
TRX-008154,2026-06-15,3904.1
TRX-008155,2026-06-03,6804.83
TRX-008156,2026-06-16,4250.11
TRX-008157,2026-06-13,13477.06
TRX-008158,2026-06-11,5067.67
TRX-008159,2026-06-04,2512.89
TRX-008160,2026-05-27,10634.68
TRX-008161,2026-05-22,11440.18
TRX-008162,2026-06-10,4563.86
TRX-008163,2026-05-31,2677.49
TRX-008164,2026-06-15,11445.55
TRX-008165,2026-06-14,3789.99
TRX-008166,2026-05-21,12791.38
TRX-008167,2026-06-07,8504.2
TRX-008168,2026-05-22,2663.56
TRX-008169,2026-06-12,5148.89
TRX-008170,2026-06-11,13002.88
TRX-008171,2026-06-01,10343.97
TRX-008172,2026-06-06,3132.4
TRX-008173,2026-05-22,7716.59
TRX-008174,2026-06-05,9773.41
TRX-008175,2026-05-25,10732.05
TRX-008177,2026-06-08,12527.59
TRX-008178,2026-06-16,6267.07
TRX-008179,2026-06-04,12897.22
TRX-008181,2026-05-23,7706.31
TRX-008182,2026-06-06,5005.64
TRX-008183,2026-06-10,6625.48
TRX-008184,2026-06-05,9896.39
TRX-008185,2026-06-06,2931.61
TRX-008186,2026-05-19,10944.36
TRX-008187,2026-06-09,2417.51
TRX-008188,2026-06-17,7035.06
TRX-008189,2026-05-23,8502.94
TRX-008190,2026-05-22,14109.39
TRX-008191,2026-06-13,9298.76
TRX-008192,2026-05-29,12940.05
TRX-008193,2026-06-01,3795.33
TRX-008194,2026-06-04,9891.61
TRX-008195,2026-06-14,5737.97
TRX-008196,2026-06-05,2989.78
TRX-008198,2026-05-24,13882.93
TRX-008199,2026-06-12,2775.78
TRX-008200,2026-06-15,3310.52
TRX-008201,2026-05-23,14830.61
TRX-008202,2026-06-11,9160.61
TRX-008203,2026-06-08,11761.66
TRX-008204,2026-06-08,4898.14
TRX-008205,2026-06-15,12261.45
TRX-008206,2026-06-12,10407.62
TRX-008207,2026-05-22,11269.87
TRX-008208,2026-06-16,12825.76
TRX-008209,2026-05-19,6628.78
TRX-008210,2026-06-01,6295.11
TRX-008211,2026-06-16,8609.84
TRX-008212,2026-05-30,12506.49
TRX-008213,2026-05-26,6843.02
TRX-008214,2026-06-11,4485.56
TRX-008215,2026-06-03,3939.06
TRX-008216,2026-06-09,8609.43
TRX-008217,2026-05-25,5292.51
TRX-008219,2026-05-18,12552.17
TRX-008220,2026-06-11,12805.31
TRX-008221,2026-06-15,2510.2
TRX-008222,2026-05-31,7122.36
TRX-008223,2026-06-07,2543.36
TRX-008224,2026-05-28,12018.86
TRX-008225,2026-06-03,11267.76
TRX-008227,2026-05-27,13465.32
TRX-008228,2026-06-16,7636.94
TRX-008229,2026-06-08,11699.19
TRX-008230,2026-06-01,6883.39
TRX-008231,2026-06-13,8356.79
TRX-008232,2026-06-05,4743.94
TRX-008233,2026-05-23,7094.59
TRX-008234,2026-05-30,1090.05
TRX-008235,2026-05-22,10011.93
TRX-008236,2026-06-13,12730.91
TRX-008237,2026-06-09,11272.05
TRX-008238,2026-06-10,5161.59
TRX-008239,2026-06-14,12916.04
TRX-008240,2026-06-05,7938.81
TRX-008241,2026-05-30,7576.21
TRX-008242,2026-06-10,11342.87
TRX-008243,2026-05-20,7621.99
TRX-008244,2026-06-10,13619.39
TRX-008245,2026-05-30,9332.02
TRX-008246,2026-06-09,14577.55
TRX-008247,2026-05-28,3986.89
TRX-008248,2026-05-24,5286.3
TRX-008249,2026-06-06,8406.2
TRX-008250,2026-06-13,13664.42
TRX-008251,2026-06-18,12195.16
TRX-008252,2026-06-07,8509.66
TRX-008254,2026-06-16,3944.89
TRX-008255,2026-06-06,10232.57
TRX-008256,2026-06-03,5267.18
TRX-008257,2026-06-17,9139.81
TRX-008258,2026-06-02,5660.33
TRX-008259,2026-05-24,4252.67
TRX-008260,2026-05-23,6097.22
TRX-008261,2026-06-15,3473.29
TRX-008262,2026-05-25,12625.3
TRX-008263,2026-06-13,3493.34
TRX-008264,2026-05-26,7438.6
TRX-008265,2026-05-28,4295.09
TRX-008266,2026-05-28,8249.11
TRX-008267,2026-05-26,8258.07
TRX-008268,2026-06-06,14214.67
TRX-008269,2026-05-18,12173.5
TRX-008270,2026-06-09,13630.28
TRX-008271,2026-06-10,14022.61
TRX-008272,2026-05-19,7003.96
TRX-008273,2026-06-14,678.41
TRX-008274,2026-06-05,9285.54
TRX-008275,2026-06-04,1211.59
TRX-008276,2026-06-04,4852.94
TRX-008277,2026-05-31,11933.17
TRX-008278,2026-05-30,10493.47
TRX-008279,2026-05-30,4077.51
TRX-008280,2026-06-01,12302.03
TRX-008281,2026-06-09,7862.19
TRX-008282,2026-05-23,13364.02
TRX-008283,2026-06-18,2422.46
TRX-008284,2026-06-15,14810.44
TRX-008285,2026-05-29,6821.78
TRX-008286,2026-06-03,10070.67
TRX-008287,2026-06-13,2730.48
TRX-008288,2026-06-13,8061.65
TRX-008289,2026-06-07,13762.69
TRX-008290,2026-05-30,7128.5
TRX-008292,2026-06-09,5092.13
TRX-008293,2026-06-12,11861.85
TRX-008294,2026-06-15,10018.87
TRX-008295,2026-05-26,2336.15
TRX-008296,2026-06-12,6579.71
TRX-008297,2026-05-25,10123.88
TRX-008298,2026-06-05,14173.06
TRX-008300,2026-05-27,7293.14
TRX-008301,2026-06-12,4038.07
TRX-008302,2026-06-09,9347.59
TRX-008303,2026-05-24,3294.67
TRX-008304,2026-06-08,5176.02
TRX-008305,2026-06-14,7218.81
TRX-008306,2026-06-17,9254.52
TRX-008307,2026-06-01,8290.19
TRX-008308,2026-06-02,1910.19
TRX-008309,2026-06-01,12260.72
TRX-008310,2026-06-12,9655.68
TRX-008311,2026-06-06,6774.57
TRX-008312,2026-06-11,8299.04
TRX-008313,2026-06-07,5608.35
TRX-008314,2026-05-23,1266.11
TRX-008315,2026-06-12,12307.58
TRX-008316,2026-06-01,5437.32
TRX-008317,2026-05-23,12814.36
TRX-008318,2026-06-02,4067.94
TRX-008319,2026-06-05,11385.24
TRX-008320,2026-06-04,6084.76
TRX-008321,2026-05-25,14970.89
TRX-008322,2026-06-18,5736.42
TRX-008323,2026-05-18,8217.94
TRX-008324,2026-06-08,4699.1
TRX-008325,2026-05-24,6791.66
TRX-008326,2026-05-27,5054.2
TRX-008327,2026-06-09,909.04
TRX-008328,2026-05-26,5241.85
TRX-008329,2026-05-22,2381.8
TRX-008330,2026-05-22,4879.08
TRX-008331,2026-06-15,2261.94
TRX-008332,2026-05-24,4931.92
TRX-008333,2026-05-21,1421.95
TRX-008334,2026-06-05,7196.08
TRX-008335,2026-05-23,3634.06
TRX-008336,2026-06-06,14750.57
TRX-008337,2026-05-18,12122.01
TRX-008338,2026-06-03,1336.26
TRX-008339,2026-06-04,12033.46
TRX-008340,2026-06-02,5096.04
TRX-008341,2026-06-15,10824.06
TRX-008342,2026-06-16,12897.11
TRX-008343,2026-05-30,11700.72
TRX-008344,2026-06-11,6393.42
TRX-008345,2026-06-06,9254.99
TRX-008346,2026-05-29,5282.16
TRX-008347,2026-05-29,826.19
TRX-008348,2026-06-12,12679.18
TRX-008349,2026-06-14,3345.82
TRX-008350,2026-05-20,10952.18
TRX-008351,2026-05-26,3104.16
TRX-008352,2026-05-22,6009.51
TRX-008353,2026-06-05,1224.11
TRX-008354,2026-05-21,4481.9
TRX-008355,2026-05-21,5563.14
TRX-008356,2026-06-02,1939.64
TRX-008357,2026-05-26,9439.32
TRX-008358,2026-06-13,4673.03
TRX-008359,2026-06-13,12002.15
TRX-008360,2026-06-07,2871.97
TRX-008361,2026-05-30,8853.95
TRX-008362,2026-06-18,10080.92
TRX-008363,2026-06-14,2304.4
TRX-008364,2026-05-26,12552.82
TRX-008365,2026-06-07,12331.28
TRX-008366,2026-06-13,13418.87
TRX-008367,2026-05-29,1857.32
TRX-008368,2026-06-05,1521.46
TRX-008369,2026-06-15,13956.19
TRX-008370,2026-05-31,11817.33
TRX-008371,2026-06-14,3847.69
TRX-008372,2026-06-17,6179.43
TRX-008373,2026-05-31,9788.27
TRX-008374,2026-06-07,5235.51
TRX-008375,2026-05-27,5351.89
TRX-008376,2026-06-05,7344.62
TRX-008377,2026-06-18,13472.29
TRX-008378,2026-06-17,1806.22
TRX-008379,2026-05-19,1450.36
TRX-008380,2026-05-25,8699.32
TRX-008381,2026-06-17,5782.2
TRX-008382,2026-05-25,863.67
TRX-008383,2026-06-09,7053.97
TRX-008384,2026-05-30,1822.7
TRX-008385,2026-05-23,10216.13
TRX-008386,2026-06-09,11030.31
TRX-008387,2026-05-21,10051.59
TRX-008388,2026-05-30,13240.07
TRX-008389,2026-06-17,8065.72
TRX-008390,2026-05-26,8478.33
TRX-008391,2026-05-21,4238.58
TRX-008392,2026-05-22,6810.42
TRX-008393,2026-06-03,9025.58
TRX-008394,2026-05-21,1164.77
TRX-008395,2026-06-02,13179.76
TRX-008396,2026-05-24,6603.51
TRX-008397,2026-06-04,10155.35
TRX-008398,2026-05-19,5505.87
TRX-008399,2026-05-23,993.98
TRX-008400,2026-05-22,8568.32
TRX-008401,2026-05-25,6050.06
TRX-008402,2026-06-02,13629.13
TRX-008403,2026-05-31,8393.51
TRX-008404,2026-05-22,3275.96
TRX-008405,2026-06-02,5895.54
TRX-008406,2026-06-06,12871.54
TRX-008407,2026-05-18,10008.81
TRX-008408,2026-05-20,10388.59
TRX-008409,2026-06-15,13944.26
TRX-008410,2026-06-05,6210.97
TRX-008411,2026-06-11,5427.64
TRX-008412,2026-06-11,8166.44
TRX-008413,2026-06-09,14006.71
TRX-008414,2026-06-13,10229.12
TRX-008415,2026-05-21,10036.38
TRX-008416,2026-06-14,7317.44
TRX-008417,2026-05-25,563.35
TRX-008418,2026-05-22,5570.11
TRX-008419,2026-05-24,11846.42
TRX-008420,2026-05-19,3430.98
TRX-008421,2026-06-16,12384.42
TRX-008422,2026-05-25,1565.77
TRX-008423,2026-06-04,4541.55
TRX-008424,2026-06-07,12442.72
TRX-008425,2026-05-25,13994.43
TRX-008426,2026-06-19,10847.86
TRX-008427,2026-06-05,1951.65
TRX-008428,2026-06-16,4074.75
TRX-008429,2026-05-29,6937.37
TRX-008430,2026-06-05,1580.64
TRX-008431,2026-06-04,11157.35
TRX-008432,2026-05-29,14226.61
TRX-008433,2026-05-28,11823.59
TRX-008434,2026-06-13,1987.28
TRX-008435,2026-06-09,11941.98
TRX-008436,2026-06-07,1639.74
TRX-008437,2026-06-11,12094.64
TRX-008438,2026-06-03,4485.55
TRX-008439,2026-05-21,6623.97
TRX-008440,2026-05-27,10794.61
TRX-008441,2026-06-03,3639.83
TRX-008442,2026-05-25,9236.63
TRX-008443,2026-06-12,10827.67
TRX-008444,2026-06-17,14119.65
TRX-008445,2026-05-21,9762.32
TRX-008447,2026-06-06,14255.91
TRX-008448,2026-06-07,9424.28
TRX-008449,2026-05-27,2904.46
TRX-008450,2026-05-21,7392.55
TRX-008451,2026-06-08,1678.45
TRX-008452,2026-06-05,6703.14
TRX-008453,2026-06-05,2917.75
TRX-008454,2026-06-08,2185.45
TRX-008455,2026-06-04,4323.07
TRX-008456,2026-06-08,9871.88
TRX-008457,2026-05-20,5458.93
TRX-008458,2026-06-11,12136.79
TRX-008459,2026-06-15,11541.56
TRX-008461,2026-06-17,6660.35
TRX-008462,2026-06-14,12033.8
TRX-008463,2026-06-14,1210.52
TRX-008464,2026-06-04,12616.41
TRX-008465,2026-06-11,3168.95
TRX-008466,2026-06-09,2261.6
TRX-008467,2026-05-20,12374.28
TRX-008468,2026-06-11,7985.01
TRX-008469,2026-06-03,7005.77
TRX-008470,2026-06-01,11483.72
TRX-008472,2026-05-20,10323.89
TRX-008473,2026-05-23,6260.34
TRX-008474,2026-06-13,7634.92
TRX-008475,2026-05-24,11553.72
TRX-008477,2026-05-27,9281.94
TRX-008478,2026-06-05,3420.11
TRX-008479,2026-05-26,7800.82
TRX-008480,2026-05-25,11207.48
TRX-008481,2026-06-09,7781.28
TRX-008482,2026-06-18,13803.06
TRX-008483,2026-05-20,12538.98
TRX-008484,2026-05-18,5443.77
TRX-008485,2026-05-27,7299.67
TRX-008486,2026-06-04,3055.78
TRX-008487,2026-06-17,1856.52
TRX-008488,2026-06-06,6511.88
TRX-008489,2026-05-19,7274.61
TRX-008490,2026-06-09,7887.77
TRX-008491,2026-06-12,14212.42
TRX-008492,2026-06-14,7855.89
TRX-008493,2026-06-09,3373.72
TRX-008494,2026-06-04,10635.45
TRX-008495,2026-06-02,606.49
TRX-008496,2026-06-10,6116.57
TRX-008497,2026-06-17,7647.76
TRX-008499,2026-06-16,1608.59
TRX-008500,2026-06-16,6861.94
TRX-008501,2026-06-04,6112.56
TRX-008502,2026-06-03,6028.46
TRX-008503,2026-06-05,1574.31
TRX-008504,2026-06-12,6163.74
TRX-008505,2026-05-30,1144.68
TRX-008506,2026-06-04,5636.81
TRX-008507,2026-05-21,13715.21
TRX-008508,2026-06-10,12690.79
TRX-008509,2026-06-04,1892.2
TRX-008510,2026-06-16,1564.42
TRX-008511,2026-06-11,14346.8
TRX-008512,2026-06-09,1197.66
TRX-008514,2026-05-19,5324.23
TRX-008515,2026-05-19,14342.61
TRX-008516,2026-06-02,6465.95
TRX-008517,2026-06-14,12026.47
TRX-008518,2026-05-21,2036.37
TRX-008519,2026-06-10,9114.53
TRX-008520,2026-05-26,7032.38
TRX-008521,2026-05-24,12590.94
TRX-008522,2026-06-03,595.07
TRX-008523,2026-06-14,4434.46
TRX-008524,2026-06-08,749.42
TRX-008526,2026-06-14,12233.03
TRX-008527,2026-05-23,5197.0
TRX-008528,2026-06-18,2882.42
TRX-008529,2026-06-08,14581.85
TRX-008530,2026-06-08,14659.84
TRX-008531,2026-05-26,3715.8
TRX-008532,2026-06-07,6859.42
TRX-008533,2026-05-25,13713.65
TRX-008534,2026-06-16,9490.21
TRX-008535,2026-06-11,9305.47
TRX-008537,2026-05-30,5662.48
TRX-008538,2026-05-21,10078.16
TRX-008539,2026-06-11,3794.8
TRX-008540,2026-05-27,5463.28
TRX-008541,2026-05-27,12458.79
TRX-008542,2026-06-05,8566.73
TRX-008543,2026-05-29,10855.47
TRX-008544,2026-06-13,10008.27
TRX-008545,2026-06-06,6696.19
TRX-008546,2026-05-29,912.46
TRX-008547,2026-06-15,1809.17
TRX-008548,2026-06-13,12620.86
TRX-008549,2026-06-04,11384.78
TRX-008550,2026-06-13,5999.11
TRX-008551,2026-06-10,14977.83
TRX-008552,2026-06-18,12420.13
TRX-008553,2026-05-21,10929.71
TRX-008554,2026-06-07,12555.83
TRX-008555,2026-05-23,3588.48
TRX-008556,2026-06-06,13058.28
TRX-008557,2026-06-10,10277.66
TRX-008558,2026-06-10,9538.4
TRX-008559,2026-06-09,1285.77
TRX-008560,2026-06-14,2771.59
TRX-008561,2026-06-08,10456.03
TRX-008562,2026-05-30,8031.65
TRX-008563,2026-05-27,13426.79
TRX-008564,2026-06-04,8261.09
TRX-008565,2026-06-17,982.98
TRX-008567,2026-05-21,3844.38
TRX-008568,2026-06-11,10297.52
TRX-008570,2026-06-07,12467.01
TRX-008571,2026-05-26,5743.93
TRX-008572,2026-05-24,9054.41
TRX-008573,2026-06-11,1711.11
TRX-008574,2026-06-15,6034.95
TRX-008575,2026-06-04,7472.63
TRX-008576,2026-06-12,8565.98
TRX-008577,2026-05-23,2208.14
TRX-008578,2026-05-27,4726.29
TRX-008579,2026-06-12,2630.55
TRX-008581,2026-05-25,14983.86
TRX-008583,2026-06-13,8968.65
TRX-008584,2026-06-01,12172.19
TRX-008585,2026-06-10,8393.26
TRX-008586,2026-05-27,12706.68
TRX-008587,2026-06-17,9870.52
TRX-008588,2026-06-13,13282.76
TRX-008589,2026-06-14,9049.12
TRX-008590,2026-06-12,6877.76
TRX-008591,2026-06-03,4797.79
TRX-008592,2026-05-21,13785.7
TRX-008593,2026-06-17,8255.74
TRX-008594,2026-06-04,3171.26
TRX-008595,2026-06-18,11533.37
TRX-008596,2026-06-12,6724.54
TRX-008597,2026-05-21,2406.35
TRX-008598,2026-06-02,14197.25
TRX-008599,2026-05-22,7228.91
TRX-008600,2026-05-24,2517.55
TRX-008601,2026-06-14,10620.65
TRX-008602,2026-06-07,1824.07
TRX-008603,2026-05-29,12622.15
TRX-008604,2026-06-05,13039.12
TRX-008605,2026-06-17,10511.1
TRX-008606,2026-05-25,9756.55
TRX-008607,2026-05-25,12455.75
TRX-008608,2026-06-16,1278.68
TRX-008609,2026-06-15,6738.95
TRX-008610,2026-05-20,14316.26
TRX-008611,2026-06-02,1766.18
TRX-008612,2026-06-04,12462.28
TRX-008613,2026-05-21,9997.87
TRX-008614,2026-05-29,8795.58
TRX-008615,2026-05-27,8449.42
TRX-008616,2026-06-18,1187.19
TRX-008617,2026-06-05,9791.4
TRX-008618,2026-06-02,4050.58
TRX-008619,2026-06-13,3647.93
TRX-008620,2026-06-05,11542.76
TRX-008621,2026-06-10,11353.61
TRX-008622,2026-06-15,3510.28
TRX-008623,2026-05-24,3469.95
TRX-008624,2026-06-15,3974.48
TRX-008625,2026-06-11,888.2
TRX-008626,2026-05-31,13953.98
TRX-008628,2026-05-21,10113.68
TRX-008629,2026-05-30,12596.79
TRX-008630,2026-05-28,7622.77
TRX-008631,2026-05-21,14770.58
TRX-008632,2026-06-12,3663.17
TRX-008633,2026-05-24,4661.24
TRX-008634,2026-06-18,10176.44
TRX-008636,2026-05-22,6007.97
TRX-008637,2026-05-31,13431.75
TRX-008638,2026-05-30,9826.98
TRX-008639,2026-06-11,8592.51
TRX-008640,2026-06-02,6746.26
TRX-008641,2026-06-10,769.0
TRX-008642,2026-06-09,11037.07
TRX-008643,2026-05-22,3780.23
TRX-008644,2026-05-21,12671.2
TRX-008645,2026-06-07,14641.85
TRX-008646,2026-06-15,1442.53
TRX-008647,2026-06-14,6324.82
TRX-008648,2026-05-21,10585.9
TRX-008649,2026-05-27,7367.9
TRX-008650,2026-06-05,10760.62
TRX-008651,2026-05-24,13457.41
TRX-008652,2026-05-19,7389.36
TRX-008653,2026-05-18,12654.14
TRX-008654,2026-06-07,1189.9
TRX-008655,2026-05-23,8049.5
TRX-008657,2026-05-27,8635.2
TRX-008658,2026-06-01,6345.53
TRX-008659,2026-05-30,11670.58
TRX-008660,2026-05-28,5002.7
TRX-008661,2026-06-02,7580.9
TRX-008662,2026-06-14,13373.73
TRX-008663,2026-06-04,2857.97
TRX-008664,2026-05-20,8195.83
TRX-008665,2026-05-26,7447.98
TRX-008666,2026-05-20,11855.05
TRX-008667,2026-06-12,13845.65
TRX-008668,2026-06-11,2797.74
TRX-008669,2026-05-22,2686.43
TRX-008670,2026-05-20,3844.73
TRX-008671,2026-05-28,5852.4
TRX-008672,2026-06-08,5840.43
TRX-008673,2026-06-09,7890.59
TRX-008674,2026-05-28,8885.95
TRX-008675,2026-06-11,9719.36
TRX-008676,2026-05-21,7065.74
TRX-008677,2026-06-01,12244.41
TRX-008678,2026-06-15,2544.0
TRX-008679,2026-06-07,4390.39
TRX-008680,2026-06-12,2214.84
TRX-008681,2026-06-17,7857.25
TRX-008682,2026-05-21,9598.69
TRX-008683,2026-06-12,4565.08
TRX-008684,2026-06-16,11705.87
TRX-008685,2026-05-23,2898.28
TRX-008686,2026-06-09,8797.25
TRX-008688,2026-06-05,11697.47
TRX-008689,2026-05-21,2058.46
TRX-008690,2026-05-29,9883.69
TRX-008691,2026-05-18,3089.79
TRX-008692,2026-05-25,8884.43
TRX-008693,2026-06-04,6929.13
TRX-008694,2026-05-24,13964.27
TRX-008695,2026-05-22,841.12
TRX-008696,2026-05-28,8609.0
TRX-008697,2026-05-29,567.63
TRX-008698,2026-05-29,12836.82
TRX-008699,2026-06-11,10965.6
TRX-008700,2026-06-03,11355.38
TRX-008701,2026-06-13,7729.34
TRX-008702,2026-06-08,4565.61
TRX-008703,2026-05-24,9713.98
TRX-008704,2026-06-11,5233.67
TRX-008705,2026-05-21,5629.32
TRX-008706,2026-05-31,5313.12
TRX-008707,2026-05-26,14206.83
TRX-008708,2026-06-05,3344.58
TRX-008709,2026-06-15,2023.39
TRX-008710,2026-06-01,12221.93
TRX-008711,2026-06-18,2696.25
TRX-008712,2026-05-23,1264.51
TRX-008713,2026-05-28,10253.21
TRX-008714,2026-06-12,841.43
TRX-008715,2026-05-27,1052.09
TRX-008716,2026-06-06,14096.87
TRX-008717,2026-06-01,13085.46
TRX-008718,2026-05-29,2787.8
TRX-008719,2026-06-08,6925.68
TRX-008720,2026-06-13,5278.56
TRX-008721,2026-06-01,11212.79
TRX-008722,2026-05-30,7051.11
TRX-008723,2026-06-11,12216.9
TRX-008724,2026-06-02,1057.07
TRX-008725,2026-05-29,3323.6
TRX-008726,2026-06-09,12688.38
TRX-008727,2026-06-12,9197.3
TRX-008728,2026-06-06,2256.99
TRX-008729,2026-05-29,7725.4
TRX-008730,2026-06-02,7078.21
TRX-008731,2026-05-27,10700.05
TRX-008732,2026-05-25,3624.1
TRX-008733,2026-06-08,5756.82
TRX-008734,2026-06-11,8188.09
TRX-008735,2026-06-13,4907.7
TRX-008736,2026-06-05,3902.13
TRX-008737,2026-06-05,14549.79
TRX-008738,2026-06-02,14935.64
TRX-008739,2026-06-12,8943.17
TRX-008740,2026-06-17,5963.74
TRX-008742,2026-06-16,10439.81
TRX-008743,2026-06-13,5446.29
TRX-008744,2026-06-13,11445.57
TRX-008745,2026-05-31,13893.66
TRX-008746,2026-06-08,1473.1
TRX-008747,2026-05-30,6776.56
TRX-008748,2026-06-03,6505.98
TRX-008749,2026-06-15,953.0
TRX-008750,2026-05-24,7583.88
TRX-008751,2026-06-13,7042.44
TRX-008752,2026-06-07,9947.58
TRX-008753,2026-06-13,5566.68
TRX-008754,2026-05-27,1311.21
TRX-008755,2026-05-22,1078.56
TRX-008756,2026-06-17,4238.47
TRX-008757,2026-05-30,3097.52
TRX-008758,2026-06-03,9121.3
TRX-008759,2026-05-29,9814.49
TRX-008760,2026-06-07,6167.45
TRX-008761,2026-05-21,9023.72
TRX-008762,2026-06-12,1836.04
TRX-008763,2026-06-15,6550.07
TRX-008764,2026-05-26,12576.62
TRX-008765,2026-06-13,7704.04
TRX-008766,2026-06-03,5579.61
TRX-008767,2026-06-09,8605.04
TRX-008768,2026-06-15,14463.12
TRX-008769,2026-06-06,6000.72
TRX-008770,2026-06-11,12594.95
TRX-008771,2026-06-04,9661.72
TRX-008772,2026-06-17,12109.65
TRX-008773,2026-06-08,13399.62
TRX-008774,2026-06-08,10226.63
TRX-008775,2026-06-12,4259.06
TRX-008777,2026-05-31,1253.34
TRX-008778,2026-05-27,7243.54
TRX-008779,2026-05-29,2640.12
TRX-008780,2026-06-09,3681.62
TRX-008781,2026-06-01,12077.64
TRX-008782,2026-05-19,3909.36
TRX-008783,2026-06-07,5217.29
TRX-008784,2026-06-03,8211.24
TRX-008785,2026-06-09,1180.89
TRX-008786,2026-06-13,6672.42
TRX-008787,2026-06-06,7609.21
TRX-008788,2026-06-03,1350.26
TRX-008789,2026-06-16,1177.91
TRX-008790,2026-06-09,10932.46
TRX-008791,2026-06-19,4518.82
TRX-008792,2026-06-05,7809.34
TRX-008794,2026-06-07,12145.69
TRX-008795,2026-06-12,14055.85
TRX-008796,2026-05-23,2652.76
TRX-008797,2026-06-14,6779.23
TRX-008798,2026-06-13,13739.8
TRX-008799,2026-05-28,13749.62
TRX-008800,2026-05-30,9100.79
TRX-008801,2026-05-30,7408.28
TRX-008802,2026-05-27,11917.16
TRX-008803,2026-06-09,13232.27
TRX-008804,2026-05-27,5690.23
TRX-008805,2026-06-10,1512.43
TRX-008807,2026-05-27,7708.89
TRX-008808,2026-05-25,8540.58
TRX-008809,2026-05-31,3013.33
TRX-008810,2026-06-06,5952.51
TRX-008811,2026-06-06,2066.53
TRX-008812,2026-06-03,5519.91
TRX-008813,2026-05-30,10063.9
TRX-008814,2026-06-08,14880.54
TRX-008815,2026-06-09,13681.43
TRX-008816,2026-05-23,13213.57
TRX-008817,2026-05-31,9349.06
TRX-008820,2026-05-21,13628.88
TRX-008821,2026-06-06,13619.43
TRX-008822,2026-05-22,9381.32
TRX-008823,2026-06-09,9302.75
TRX-008824,2026-05-26,2096.76
TRX-008825,2026-05-24,3159.58
TRX-008826,2026-06-05,3948.49
TRX-008827,2026-06-03,7474.55
TRX-008828,2026-06-09,11425.32
TRX-008829,2026-06-13,2654.92
TRX-008830,2026-06-01,5636.62
TRX-008831,2026-06-11,7419.72
TRX-008832,2026-06-11,8597.42
TRX-008833,2026-06-13,9472.86
TRX-008834,2026-06-17,12956.51
TRX-008835,2026-06-07,2441.81
TRX-008836,2026-05-31,2299.6
TRX-008837,2026-06-11,13499.63
TRX-008838,2026-06-13,12186.24
TRX-008839,2026-06-12,10000.63
TRX-008840,2026-05-29,13092.32
TRX-008841,2026-06-03,6537.61
TRX-008842,2026-06-15,7748.22
TRX-008843,2026-05-23,806.61
TRX-008844,2026-05-31,13438.55
TRX-008846,2026-05-27,3273.28
TRX-008847,2026-05-29,3411.92
TRX-008849,2026-06-08,6914.61
TRX-008850,2026-06-06,7011.75
TRX-008851,2026-06-08,1321.28
TRX-008852,2026-05-29,11282.96
TRX-008853,2026-05-22,14135.73
TRX-008854,2026-06-16,14881.53
TRX-008855,2026-06-02,12222.98
TRX-008856,2026-06-09,12181.5
TRX-008857,2026-06-05,1576.49
TRX-008858,2026-06-09,4020.45
TRX-008859,2026-05-29,7497.43
TRX-008860,2026-05-23,11877.23
TRX-008861,2026-05-19,13042.29
TRX-008862,2026-05-30,12414.72
TRX-008863,2026-06-09,14177.15
TRX-008864,2026-05-21,4889.58
TRX-008865,2026-06-15,7518.65
TRX-008866,2026-06-16,3626.95
TRX-008867,2026-06-01,12383.99
TRX-008868,2026-06-06,6300.33
TRX-008869,2026-05-28,2668.17
TRX-008870,2026-05-18,5536.35
TRX-008871,2026-06-13,11425.66
TRX-008872,2026-06-06,1325.99
TRX-008873,2026-06-08,8877.4
TRX-008874,2026-05-18,11923.67
TRX-008875,2026-06-13,4769.29
TRX-008876,2026-06-14,11434.23
TRX-008877,2026-06-18,14272.27
TRX-008878,2026-05-24,8949.6
TRX-008879,2026-05-20,13264.24
TRX-008880,2026-06-04,6479.1
TRX-008881,2026-06-15,1577.09
TRX-008883,2026-06-05,11732.32
TRX-008884,2026-06-11,7971.14
TRX-008885,2026-06-10,9470.19
TRX-008886,2026-06-18,6674.3
TRX-008887,2026-06-12,1035.18
TRX-008888,2026-06-14,4180.07
TRX-008889,2026-05-30,4828.93
TRX-008890,2026-05-26,5490.68
TRX-008891,2026-05-28,6921.98
TRX-008892,2026-06-07,11340.23
TRX-008893,2026-05-22,8301.71
TRX-008894,2026-06-03,2271.59
TRX-008895,2026-06-12,12338.35
TRX-008896,2026-06-16,5739.03
TRX-008897,2026-06-10,1009.64
TRX-008898,2026-05-18,12466.79
TRX-008899,2026-06-12,9689.21
TRX-008900,2026-06-08,14420.37
TRX-008901,2026-06-04,1035.84
TRX-008902,2026-06-03,14207.88
TRX-008903,2026-06-14,8539.26
TRX-008904,2026-06-07,4042.32
TRX-008905,2026-05-22,5590.75
TRX-008906,2026-05-27,5175.19
TRX-008907,2026-06-03,10872.11
TRX-008908,2026-05-30,11438.66
TRX-008909,2026-05-31,4532.84
TRX-008910,2026-06-08,3101.89
